1 - WER	rouge1	rouge2	rougeL	rougeLsum	sacreBLEU / 100
0.026000000000000023	0.009132420091324202	0.0045871559633027525	0.009132420091324202	0.009132420091324202	0.0
0.04800000000000004	0.0	0.0	0.0	0.0	0.1
0.16800000000000004	0.16016427104722794	0.012371134020618558	0.14784394250513347	0.14784394250513347	0.05
0.124	0.11406844106463877	0.022900763358778626	0.09885931558935361	0.09885931558935361	0.03
0.04600000000000004	0.0	0.0	0.0	0.0	0.1
0.020000000000000018	0.014285714285714287	0.0	0.014285714285714287	0.014285714285714287	0.0
0.050000000000000044	0.0	0.0	0.0	0.0	0.0
0.126	0.030303030303030304	0.004347826086956521	0.025974025974025972	0.025974025974025972	0.01
0.08599999999999997	0.0	0.0	0.0	0.0	0.0
0.08199999999999996	0.06293706293706294	0.0035087719298245615	0.05594405594405593	0.05594405594405593	0.0
0.014000000000000012	0.0	0.0	0.0	0.0	0.03
0.052000000000000046	0.11416490486257927	0.0	0.080338266384778	0.080338266384778	0.0
0.050000000000000044	0.0	0.0	0.0	0.0	0.0
0.040000000000000036	0.034934497816593885	0.0	0.034934497816593885	0.034934497816593885	0.0
0.02400000000000002	0.0	0.0	0.0	0.0	0.05
0.026000000000000023	0.0	0.0	0.0	0.0	0.0
0.008000000000000007	0.0	0.0	0.0	0.0	0.0
0.038000000000000034	0.0	0.0	0.0	0.0	0.0
0.04600000000000004	0.0	0.0	0.0	0.0	0.11
0.06399999999999995	0.0	0.0	0.0	0.0	0.15
0.050000000000000044	0.0	0.0	0.0	0.0	0.0
0.07999999999999996	0.0	0.0	0.0	0.0	0.16
0.05800000000000005	0.030947775628626693	0.0038834951456310682	0.030947775628626693	0.030947775628626693	0.0
0.03200000000000003	0.0	0.0	0.0	0.0	0.08
0.05400000000000005	0.07582938388625592	0.004761904761904762	0.07582938388625592	0.07582938388625592	0.0
0.03400000000000003	0.0	0.0	0.0	0.0	0.07
0.05600000000000005	0.0	0.0	0.0	0.0	0.0
0.052000000000000046	0.0	0.0	0.0	0.0	0.0
0.016000000000000014	0.0	0.0	0.0	0.0	0.03
0.06599999999999995	0.0	0.0	0.0	0.0	0.15
0.04200000000000004	0.0	0.0	0.0	0.0	0.09
0.010000000000000009	0.0	0.0	0.0	0.0	0.0
0.03200000000000003	0.0	0.0	0.0	0.0	0.07
0.04800000000000004	0.0	0.0	0.0	0.0	0.0
0.03600000000000003	0.0	0.0	0.0	0.0	0.0
0.08599999999999997	0.07710843373493977	0.014527845036319612	0.06746987951807229	0.06746987951807229	0.0
0.038000000000000034	0.0	0.0	0.0	0.0	0.0
0.014000000000000012	0.0	0.0	0.0	0.0	0.03
0.008000000000000007	0.0	0.0	0.0	0.0	0.02
0.016000000000000014	0.0	0.0	0.0	0.0	0.0
0.026000000000000023	0.03773584905660377	0.0	0.03773584905660377	0.03773584905660377	0.0
0.06999999999999995	0.0507399577167019	0.0	0.02959830866807611	0.02959830866807611	0.0
0.06599999999999995	0.0	0.0	0.0	0.0	0.14
0.05400000000000005	0.0	0.0	0.0	0.0	0.11
0.06399999999999995	0.0	0.0	0.0	0.0	0.0
0.02200000000000002	0.00449438202247191	0.0	0.00449438202247191	0.00449438202247191	0.0
0.14800000000000002	0.1341222879684418	0.039603960396039604	0.10650887573964496	0.10650887573964496	0.03
0.09999999999999998	0.04918032786885246	0.004115226337448559	0.045081967213114756	0.045081967213114756	0.01
0.09199999999999997	0.0	0.0	0.0	0.0	0.18
0.016000000000000014	0.0	0.0	0.0	0.0	0.05
0.062000000000000055	0.06837606837606837	0.030042918454935622	0.0641025641025641	0.0641025641025641	0.0
0.02400000000000002	0.0	0.0	0.0	0.0	0.0
0.05800000000000005	0.0	0.0	0.0	0.0	0.12
0.06399999999999995	0.0	0.0	0.0	0.0	0.0
0.06399999999999995	0.0	0.0	0.0	0.0	0.13
0.016000000000000014	0.0	0.0	0.0	0.0	0.0
0.030000000000000027	0.017467248908296942	0.0	0.017467248908296942	0.017467248908296942	0.0
0.050000000000000044	0.047619047619047616	0.0	0.03809523809523809	0.03809523809523809	0.0
0.03600000000000003	0.0	0.0	0.0	0.0	0.0
0.04800000000000004	0.0	0.0	0.0	0.0	0.0
0.11599999999999999	0.06814310051107325	0.027350427350427354	0.05451448040885861	0.05451448040885861	0.0
0.018000000000000016	0.0	0.0	0.0	0.0	0.04
0.026000000000000023	0.0	0.0	0.0	0.0	0.0
0.07799999999999996	0.12008281573498963	0.016632016632016633	0.10766045548654243	0.10766045548654243	0.0
0.038000000000000034	0.0	0.0	0.0	0.0	0.0
0.01200000000000001	0.017021276595744678	0.004273504273504273	0.017021276595744678	0.017021276595744678	0.0
0.03200000000000003	0.0	0.0	0.0	0.0	0.0
0.02400000000000002	0.0044444444444444444	0.0	0.0044444444444444444	0.0044444444444444444	0.0
0.028000000000000025	0.004415011037527595	0.0	0.004415011037527595	0.004415011037527595	0.0
0.05600000000000005	0.0	0.0	0.0	0.0	0.0
0.0040000000000000036	0.0	0.0	0.0	0.0	0.0
0.06000000000000005	0.0	0.0	0.0	0.0	0.0
0.05400000000000005	0.0	0.0	0.0	0.0	0.0
0.04600000000000004	0.0	0.0	0.0	0.0	0.1
0.010000000000000009	0.009237875288683603	0.0	0.009237875288683603	0.009237875288683603	0.0
0.06799999999999995	0.0	0.0	0.0	0.0	0.15
0.02400000000000002	0.0	0.0	0.0	0.0	0.0
0.05600000000000005	0.0	0.0	0.0	0.0	0.0
0.11399999999999999	0.09120521172638436	0.0326797385620915	0.08794788273615635	0.08794788273615635	0.01
0.04200000000000004	0.0	0.0	0.0	0.0	0.09
0.02619047619047621	0.0	0.0	0.0	0.0	0.05
0.04200000000000004	0.0	0.0	0.0	0.0	0.08
0.020000000000000018	0.0	0.0	0.0	0.0	0.0
0.04400000000000004	0.0	0.0	0.0	0.0	0.11
0.12	0.22857142857142856	0.030592734225621417	0.14857142857142855	0.14857142857142855	0.01
0.08399999999999996	0.09746588693957116	0.03131115459882583	0.08966861598440547	0.08966861598440547	0.0
0.04400000000000004	0.0	0.0	0.0	0.0	0.0
0.06999999999999995	0.0	0.0	0.0	0.0	0.0
0.06000000000000005	0.0	0.0	0.0	0.0	0.13
0.02200000000000002	0.0	0.0	0.0	0.0	0.05
0.052000000000000046	0.0	0.0	0.0	0.0	0.11
0.014000000000000012	0.0	0.0	0.0	0.0	0.0
0.06399999999999995	0.0	0.0	0.0	0.0	0.13
0.10399999999999998	0.05882352941176471	0.008438818565400845	0.05882352941176471	0.05882352941176471	0.01
0.0	0.0	0.0	0.0	0.0	0.0
0.03600000000000003	0.0	0.0	0.0	0.0	0.08
0.07799999999999996	0.0	0.0	0.0	0.0	0.17
0.04400000000000004	0.0	0.0	0.0	0.0	0.09
0.04200000000000004	0.0	0.0	0.0	0.0	0.09
0.06399999999999995	0.0	0.0	0.0	0.0	0.13
0.0040000000000000036	0.0	0.0	0.0	0.0	0.0
0.02400000000000002	0.0	0.0	0.0	0.0	0.0
0.040000000000000036	0.013157894736842105	0.0	0.008771929824561403	0.008771929824561403	0.0
0.052000000000000046	0.03266787658802178	0.007285974499089254	0.029038112522686028	0.029038112522686028	0.0
0.03200000000000003	0.012658227848101266	0.00423728813559322	0.012658227848101266	0.012658227848101266	0.0
0.04600000000000004	0.10660980810234541	0.01284796573875803	0.07675906183368869	0.07675906183368869	0.0
0.07799999999999996	0.0	0.0	0.0	0.0	0.16
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.06999999999999995	0.0	0.0	0.0	0.0	0.0
0.07199999999999995	0.0	0.0	0.0	0.0	0.0
0.09999999999999998	0.007858546168958742	0.0	0.007858546168958742	0.007858546168958742	0.0
0.04400000000000004	0.0	0.0	0.0	0.0	0.0
0.02200000000000002	0.0	0.0	0.0	0.0	0.0
0.02200000000000002	0.0	0.0	0.0	0.0	0.05
0.07799999999999996	0.0	0.0	0.0	0.0	0.18
0.05400000000000005	0.0	0.0	0.0	0.0	0.0
0.030000000000000027	0.0	0.0	0.0	0.0	0.0
0.030000000000000027	0.0	0.0	0.0	0.0	0.0
0.10799999999999998	0.059071729957805914	0.0211864406779661	0.05485232067510549	0.05485232067510549	0.0
0.04200000000000004	0.0	0.0	0.0	0.0	0.0
0.052000000000000046	0.0	0.0	0.0	0.0	0.11
0.07999999999999996	0.0	0.0	0.0	0.0	0.15
0.020000000000000018	0.0	0.0	0.0	0.0	0.04
0.09399999999999997	0.0	0.0	0.0	0.0	0.19
0.006000000000000005	0.0	0.0	0.0	0.0	0.0
0.07599999999999996	0.042959427207637235	0.0	0.042959427207637235	0.042959427207637235	0.0
0.06000000000000005	0.0	0.0	0.0	0.0	0.12
0.028000000000000025	0.0	0.0	0.0	0.0	0.0
0.06799999999999995	0.071301247771836	0.03577817531305903	0.071301247771836	0.071301247771836	0.0
0.02400000000000002	0.004338394793926247	0.0	0.004338394793926247	0.004338394793926247	0.0
0.08599999999999997	0.0	0.0	0.0	0.0	0.19
0.04800000000000004	0.05829596412556055	0.0	0.04035874439461884	0.04035874439461884	0.0
0.04800000000000004	0.0	0.0	0.0	0.0	0.11
0.03400000000000003	0.03463203463203463	0.0	0.030303030303030304	0.030303030303030304	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.038000000000000034	0.0	0.0	0.0	0.0	0.08
0.05400000000000005	0.0	0.0	0.0	0.0	0.11
0.014000000000000012	0.0	0.0	0.0	0.0	0.0
0.052000000000000046	0.0	0.0	0.0	0.0	0.0
0.062000000000000055	0.0	0.0	0.0	0.0	0.0
0.06399999999999995	0.0	0.0	0.0	0.0	0.14
0.026000000000000023	0.0	0.0	0.0	0.0	0.0
0.08599999999999997	0.0	0.0	0.0	0.0	0.18
0.07799999999999996	0.0	0.0	0.0	0.0	0.16
0.040000000000000036	0.017204301075268814	0.004319654427645789	0.017204301075268814	0.017204301075268814	0.0
0.16400000000000003	0.14977973568281938	0.057522123893805316	0.11894273127753302	0.11894273127753302	0.02
0.06599999999999995	0.0	0.0	0.0	0.0	0.13
0.028000000000000025	0.0	0.0	0.0	0.0	0.0
0.124	0.05104408352668213	0.009324009324009324	0.04176334106728539	0.04176334106728539	0.02
0.03200000000000003	0.0	0.0	0.0	0.0	0.07
0.062000000000000055	0.0	0.0	0.0	0.0	0.0
0.02200000000000002	0.004201680672268907	0.0	0.004201680672268907	0.004201680672268907	0.0
0.16800000000000004	0.11538461538461539	0.008583690987124465	0.09829059829059829	0.09829059829059829	0.02
0.02200000000000002	0.004366812227074236	0.0	0.004366812227074236	0.004366812227074236	0.0
0.020000000000000018	0.034408602150537634	0.008639308855291577	0.034408602150537634	0.034408602150537634	0.0
0.11599999999999999	0.19849624060150373	0.015082956259426848	0.16541353383458648	0.16541353383458648	0.01
0.026000000000000023	0.0	0.0	0.0	0.0	0.06
0.062000000000000055	0.0	0.0	0.0	0.0	0.12
0.07999999999999996	0.008247422680412371	0.0	0.008247422680412371	0.008247422680412371	0.0
0.06799999999999995	0.0	0.0	0.0	0.0	0.14
0.09199999999999997	0.03018867924528302	0.0	0.03018867924528302	0.03018867924528302	0.0
0.052000000000000046	0.0	0.0	0.0	0.0	0.0
0.06999999999999995	0.0034662045060658577	0.0	0.0034662045060658577	0.0034662045060658577	0.0
0.028000000000000025	0.0	0.0	0.0	0.0	0.06
0.03200000000000003	0.0	0.0	0.0	0.0	0.0
0.052000000000000046	0.0	0.0	0.0	0.0	0.0
0.124	0.2341772151898734	0.015873015873015872	0.13291139240506328	0.13291139240506328	0.01
0.06999999999999995	0.0	0.0	0.0	0.0	0.14
0.04800000000000004	0.0	0.0	0.0	0.0	0.0
0.05600000000000005	0.007017543859649123	0.0	0.007017543859649123	0.007017543859649123	0.0
0.040000000000000036	0.0	0.0	0.0	0.0	0.0
0.040000000000000036	0.0	0.0	0.0	0.0	0.09
0.026000000000000023	0.009876543209876543	0.004962779156327543	0.009876543209876543	0.009876543209876543	0.01
0.018000000000000016	0.0	0.0	0.0	0.0	0.04
0.05600000000000005	0.02696629213483146	0.013544018058690745	0.02247191011235955	0.02247191011235955	0.01
0.05400000000000005	0.0	0.0	0.0	0.0	0.12
0.040000000000000036	0.004347826086956522	0.0	0.004347826086956522	0.004347826086956522	0.0
0.04600000000000004	0.0	0.0	0.0	0.0	0.1
0.02200000000000002	0.0	0.0	0.0	0.0	0.05
0.124	0.10526315789473684	0.026431718061674006	0.08771929824561404	0.08771929824561404	0.02
0.04400000000000004	0.0	0.0	0.0	0.0	0.0
0.052000000000000046	0.0	0.0	0.0	0.0	0.11
0.062000000000000055	0.0	0.0	0.0	0.0	0.14
0.02200000000000002	0.0	0.0	0.0	0.0	0.04
0.06599999999999995	0.04718693284936479	0.0	0.04718693284936479	0.04718693284936479	0.0
0.028000000000000025	0.0	0.0	0.0	0.0	0.0
0.07399999999999995	0.17834394904458598	0.0255863539445629	0.12314225053078558	0.12314225053078558	0.0
0.062000000000000055	0.0	0.0	0.0	0.0	0.0
0.040000000000000036	0.0	0.0	0.0	0.0	0.0
0.03400000000000003	0.0	0.0	0.0	0.0	0.0
0.03400000000000003	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.05600000000000005	0.059770114942528735	0.0	0.05057471264367816	0.05057471264367816	0.0
0.04200000000000004	0.0	0.0	0.0	0.0	0.0
0.10199999999999998	0.004672897196261682	0.0	0.004672897196261682	0.004672897196261682	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.050000000000000044	0.0	0.0	0.0	0.0	0.0
0.03200000000000003	0.0	0.0	0.0	0.0	0.0
0.05800000000000005	0.0319634703196347	0.0	0.0319634703196347	0.0319634703196347	0.0
0.06599999999999995	0.100418410041841	0.012605042016806723	0.08368200836820085	0.08368200836820085	0.0
0.052000000000000046	0.0	0.0	0.0	0.0	0.11
0.04400000000000004	0.0	0.0	0.0	0.0	0.09
0.07399999999999995	0.03676470588235294	0.0	0.03308823529411765	0.03308823529411765	0.0
0.03200000000000003	0.0	0.0	0.0	0.0	0.0
0.08799999999999997	0.12350597609561752	0.044	0.09960159362549802	0.09960159362549802	0.0
0.038000000000000034	0.0	0.0	0.0	0.0	0.09
0.040000000000000036	0.0	0.0	0.0	0.0	0.09
0.04600000000000004	0.008948545861297539	0.0	0.008948545861297539	0.008948545861297539	0.0
0.01200000000000001	0.0	0.0	0.0	0.0	0.02
0.02200000000000002	0.035555555555555556	0.01339285714285714	0.035555555555555556	0.035555555555555556	0.0
0.07199999999999995	0.0	0.0	0.0	0.0	0.15
0.06399999999999995	0.03956043956043956	0.008830022075055188	0.03956043956043956	0.03956043956043956	0.0
0.14	0.1737649063032368	0.030769230769230767	0.15332197614991483	0.15332197614991483	0.01
0.010000000000000009	0.0	0.0	0.0	0.0	0.0
0.03200000000000003	0.0	0.0	0.0	0.0	0.0
0.06000000000000005	0.0	0.0	0.0	0.0	0.0
0.038000000000000034	0.0	0.0	0.0	0.0	0.08
0.06000000000000005	0.0	0.0	0.0	0.0	0.12
0.018000000000000016	0.0	0.0	0.0	0.0	0.04
0.018000000000000016	0.0	0.0	0.0	0.0	0.0
0.06000000000000005	0.0	0.0	0.0	0.0	0.13
0.02400000000000002	0.0	0.0	0.0	0.0	0.05
0.028000000000000025	0.0	0.0	0.0	0.0	0.0
0.05400000000000005	0.03153153153153153	0.00904977375565611	0.02702702702702703	0.02702702702702703	0.0
0.05600000000000005	0.0	0.0	0.0	0.0	0.12
0.06000000000000005	0.0	0.0	0.0	0.0	0.0
0.04600000000000004	0.0	0.0	0.0	0.0	0.0
0.028000000000000025	0.0	0.0	0.0	0.0	0.0
0.010000000000000009	0.0	0.0	0.0	0.0	0.02
0.07999999999999996	0.019193857965451054	0.0	0.019193857965451054	0.019193857965451054	0.0
0.05800000000000005	0.0	0.0	0.0	0.0	0.12
0.06599999999999995	0.0	0.0	0.0	0.0	0.0
